name,review_count,rating,phone,display_address,image_url,url,categories,display_phone,price,longitude,latitude,neighborhood,region,city,country,state,zip_code,address1,address2,address3,alias,id,is_closed,update_date,tag
The Stag's Head,434,4.0,+12128882453,"252 E 51st St, Ste 1, New York, NY 10022",https://s3-media4.fl.yelpcdn.com/bphoto/DHFcsWUfr1GbJBpt2nBm5Q/o.jpg,https://www.yelp.com/biz/the-stags-head-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,newamerican-American (New);beergardens-Beer Gardens;,(212) 888-2453,$$,-73.968588,40.755592,Sutton Place,Manhattan,New York,US,NY,10022,252 E 51st St,Ste 1,,the-stags-head-new-york-2,y6XohzcYjUAQOD8U3NT_yw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Sweeter,114,4.0,+12128886633,"New York, NY 10022",https://s3-media1.fl.yelpcdn.com/bphoto/o-LtC1RrDpyNDfzFxoP_zw/o.jpg,https://www.yelp.com/biz/sweeter-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,desserts-Desserts;foodtrucks-Food Trucks;marketing-Marketing;,(212) 888-6633,$,-73.96851348876953,40.75889205932617,Sutton Place,Manhattan,New York,US,NY,10022,,,,sweeter-new-york,v18d3e-jsgO5U7rVhbdAvQ,False,"06/09/2021, 00:45",desserts
Pomme Palais,99,4.0,+12128887000,"30 E 51st St, New York Palace Hotel, New York, NY 10022",https://s3-media3.fl.yelpcdn.com/bphoto/TZXXzvkZdnzFJYTiE2PWsA/o.jpg,https://www.yelp.com/biz/pomme-palais-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,desserts-Desserts;bakeries-Bakeries;,(212) 888-7000,$$,-73.9746727,40.7581433,Sutton Place,Manhattan,New York,US,NY,10022,30 E 51st St,,New York Palace Hotel,pomme-palais-new-york,uwPfP8Eac1skrm0FG6K-UA,False,"06/09/2021, 00:45",desserts
Lady M Cake Boutique,491,4.0,+12124522222,"1 W 59th St, New York, NY 10019",https://s3-media2.fl.yelpcdn.com/bphoto/T1FsdlH3xiDuh57iO8O17g/o.jpg,https://www.yelp.com/biz/lady-m-cake-boutique-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,desserts-Desserts;bakeries-Bakeries;customcakes-Custom Cakes;,(212) 452-2222,$$,-73.974562,40.764427,Sutton Place,Manhattan,New York,US,NY,10019,1 W 59th St,,,lady-m-cake-boutique-new-york-2,MlsidvbvzPNmxTo7n83uiA,False,"06/09/2021, 00:45",desserts
Dough,176,4.0,+16467470806,"230 Park Ave, Urbanspace Vanderbilt, New York, NY 10169",https://s3-media2.fl.yelpcdn.com/bphoto/teE-1fmv-9v2K6kwCHFwYw/o.jpg,https://www.yelp.com/biz/dough-new-york-5?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,donuts-Donuts;bakeries-Bakeries;desserts-Desserts;,(646) 747-0806,$,-73.9760589599609,40.7545776367188,Sutton Place,Manhattan,New York,US,NY,10169,230 Park Ave,,Urbanspace Vanderbilt,dough-new-york-5,Fq54Vwq3GsBjWJ0o0xdAlA,False,"06/09/2021, 00:45",desserts
Gu Japanese Fusion Sushi & Bar,185,4.0,+12127521142,"155 E 52nd St, New York, NY 10022",https://s3-media3.fl.yelpcdn.com/bphoto/mnyoUX81O86hhgM0sktClQ/o.jpg,https://www.yelp.com/biz/gu-japanese-fusion-sushi-and-bar-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,japanese-Japanese;sushi-Sushi Bars;bars-Bars;,(212) 752-1142,$$,-73.97042,40.75743,Sutton Place,Manhattan,New York,US,NY,10022,155 E 52nd St,,,gu-japanese-fusion-sushi-and-bar-new-york,kCpKwCW49k3ImuI5cK6LSw,False,"06/09/2021, 00:45","bars,beergardens"
La Gioconda,164,4.0,+12123713536,"226 E 53rd St, New York, NY 10022",https://s3-media3.fl.yelpcdn.com/bphoto/gPOrShWV3ZzpjCQNNnbbBA/o.jpg,https://www.yelp.com/biz/la-gioconda-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;wine_bars-Wine Bars;tapasmallplates-Tapas/Small Plates;,(212) 371-3536,$$,-73.96833,40.75716,Sutton Place,Manhattan,New York,US,NY,10022,226 E 53rd St,,,la-gioconda-new-york,562aZEpTDdYKDe5hWuDyFA,False,"06/09/2021, 00:45","bars,beergardens"
Vote For Pedro Tequila & Tacos,117,4.0,+19176999450,"226 E 53rd St, New York, NY 10022",https://s3-media1.fl.yelpcdn.com/bphoto/TBCla8VyPcJ0g86y4a-OAQ/o.jpg,https://www.yelp.com/biz/vote-for-pedro-tequila-and-tacos-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mexican-Mexican;sportsbars-Sports Bars;cocktailbars-Cocktail Bars;,(917) 699-9450,$$,-73.968356,40.757116,Sutton Place,Manhattan,New York,US,NY,10022,226 E 53rd St,,,vote-for-pedro-tequila-and-tacos-new-york,7l0uy47dEHXg2S1lA1s-EQ,False,"06/09/2021, 00:45","bars,beergardens"
Nare Sushi,363,4.0,+16466660061,"115 E 57th St, New York, NY 10022",https://s3-media3.fl.yelpcdn.com/bphoto/UoX_jxCtd440sxMK3WehOw/o.jpg,https://www.yelp.com/biz/nare-sushi-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,sushi-Sushi Bars;japanese-Japanese;cocktailbars-Cocktail Bars;,(646) 666-0061,$$,-73.96992,40.76143,Sutton Place,Manhattan,New York,US,NY,10022,115 E 57th St,,,nare-sushi-new-york,aK2ipD9K8-usBw_gkvvJuw,False,"06/09/2021, 00:45","bars,beergardens"
Niall's,123,4.0,+12128884648,"218 E 52nd St, New York, NY 10022",https://s3-media3.fl.yelpcdn.com/bphoto/JVMogiLW2vV6EmpJC5qsfA/o.jpg,https://www.yelp.com/biz/nialls-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pubs-Pubs;newamerican-American (New);,(212) 888-4648,$$,-73.96909,40.75653,Sutton Place,Manhattan,New York,US,NY,10022,218 E 52nd St,,,nialls-new-york,y64lCrHGTsrRuDmhoUA0nw,False,"06/09/2021, 00:45","bars,beergardens"
The Blasket,75,4.5,+12128887405,"1085 2nd Ave, New York, NY 10022",https://s3-media3.fl.yelpcdn.com/bphoto/GEV73sUSkhS4Qgery7H-tg/o.jpg,https://www.yelp.com/biz/the-blasket-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,irish_pubs-Irish Pub;venues-Venues & Event Spaces;,(212) 888-7405,$$,-73.9653423932104,40.7595592329513,Sutton Place,Manhattan,New York,US,NY,10022,1085 2nd Ave,,,the-blasket-new-york,hNMDm8Prs4BrmsZPhki5Fg,False,"06/09/2021, 00:45","bars,beergardens"
Casa de Montecristo,166,4.0,+12127500809,"1016 2nd Ave, New York, NY 10022",https://s3-media2.fl.yelpcdn.com/bphoto/_-E_ZqJRohep4jNykEJFig/o.jpg,https://www.yelp.com/biz/casa-de-montecristo-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,tobaccoshops-Tobacco Shops;cigarbars-Cigar Bars;lounges-Lounges;,(212) 750-0809,$$,-73.96638,40.75694,Sutton Place,Manhattan,New York,US,NY,10022,1016 2nd Ave,,,casa-de-montecristo-new-york,-NeZ1yfRoJhu00lsDTM5ug,False,"06/09/2021, 00:45","bars,beergardens"
Kurant,217,4.0,+16463706928,"1091 2nd Ave, New York, NY 10022",https://s3-media3.fl.yelpcdn.com/bphoto/YSfXcwauHw1UF24uLvtYWA/o.jpg,https://www.yelp.com/biz/kurant-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,wine_bars-Wine Bars;newamerican-American (New);italian-Italian;,(646) 370-6928,$$,-73.96521,40.75971,Sutton Place,Manhattan,New York,US,NY,10022,1091 2nd Ave,,,kurant-new-york-2,oLg2HxLYChgvMRTK5ZSdKQ,False,"06/09/2021, 00:45","bars,beergardens"
Bistango,293,4.0,+12128884121,"145 E 50th St, The Kimberly Hotel, New York, NY 10022",https://s3-media4.fl.yelpcdn.com/bphoto/wHZfIVXjZqWPOa3qnXv7Fw/o.jpg,https://www.yelp.com/biz/bistango-new-york-8?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,italian-Italian;gluten_free-Gluten-Free;cocktailbars-Cocktail Bars;,(212) 888-4121,$$,-73.97144,40.75628,Sutton Place,Manhattan,New York,US,NY,10022,145 E 50th St,,The Kimberly Hotel,bistango-new-york-8,rpVX-o82EEOX8ZDnM28a_Q,False,"06/09/2021, 00:45","bars,beergardens"
by CHLOE,463,4.0,+16464537181,"1 Rockefeller Plz, New York, NY 10020",https://s3-media4.fl.yelpcdn.com/bphoto/nwt8an_TIa2dw0wj9Nhrxw/o.jpg,https://www.yelp.com/biz/by-chloe-new-york-33?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,salad-Salad;vegan-Vegan;gluten_free-Gluten-Free;,(646) 453-7181,$$,-73.97889,40.757733,Rockefeller Center,Manhattan,New York,US,NY,10020,1 Rockefeller Plz,,,by-chloe-new-york-33,Ci8ZAbhfNc0sj3kwj6XRmw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Hama Japanese Cuisine,368,4.0,+12127577103,"11 W 51st St, New York, NY 10019",https://s3-media4.fl.yelpcdn.com/bphoto/R6pDrpuZdRXr88Iv-YGtIw/o.jpg,https://www.yelp.com/biz/hama-japanese-cuisine-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,sushi-Sushi Bars;japanese-Japanese;,(212) 757-7103,$$,-73.9776382446289,40.7597846984863,Rockefeller Center,Manhattan,New York,US,NY,10019,11 W 51st St,,,hama-japanese-cuisine-new-york,_IkMfWpOkQXRZtJAYJUJIw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Sean's Bar & Kitchen,328,4.0,+12127649090,"42 West 48th St, New York, NY 10036",https://s3-media3.fl.yelpcdn.com/bphoto/eZ1Jrty2WdwYVq11zZ0wjg/o.jpg,https://www.yelp.com/biz/seans-bar-and-kitchen-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,irish_pubs-Irish Pub;beerbar-Beer Bar;newamerican-American (New);,(212) 764-9090,$$,-73.98008,40.75801,Rockefeller Center,Manhattan,New York,US,NY,10036,42 West 48th St,,,seans-bar-and-kitchen-new-york,0yg9DS4RDceQ6HgH3Jx80Q,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Adel's Famous Halal Food,281,4.5,+19174972317,"49th & 6th, New York, NY 10019",https://s3-media2.fl.yelpcdn.com/bphoto/v4a2PNP0mhEkExzYGG1_MQ/o.jpg,https://www.yelp.com/biz/adels-famous-halal-food-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mideastern-Middle Eastern;foodtrucks-Food Trucks;halal-Halal;,(917) 497-2317,$,-73.99193,40.76394,Rockefeller Center,Manhattan,New York,US,NY,10019,49th & 6th,,,adels-famous-halal-food-new-york,L6DAp6L1ZJKeeDN2PwoOLQ,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Steak Freak,111,4.5,+16072033239,"50 St 6th Ave, New York, NY 10020",https://s3-media2.fl.yelpcdn.com/bphoto/R8taY9toN866B91arSTMcA/o.jpg,https://www.yelp.com/biz/steak-freak-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,foodtrucks-Food Trucks;steak-Steakhouses;,(607) 203-3239,$,-73.9842533892464,40.7545583408224,Rockefeller Center,Manhattan,New York,US,NY,10020,50 St 6th Ave,,,steak-freak-new-york,ZdhzqQd3haOn1eAiwH2WDw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Dos Toros Taqueria,88,4.0,+13473057765,"52 W 52nd St, New York, NY 10019",https://s3-media1.fl.yelpcdn.com/bphoto/haryVZ-pbnXsqqnBrB4kiQ/o.jpg,https://www.yelp.com/biz/dos-toros-taqueria-new-york-21?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,mexican-Mexican;,(347) 305-7765,$$,-73.9784675091505,40.7607084122727,Rockefeller Center,Manhattan,New York,US,NY,10019,52 W 52nd St,,,dos-toros-taqueria-new-york-21,AUm7If5Cbvy20AnmyxE-xA,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Taco Dumbo,308,4.0,+16463604001,"31 W 52nd St, New York, NY 10019",https://s3-media1.fl.yelpcdn.com/bphoto/39TeoKJVhwOt95d_RTWJjg/o.jpg,https://www.yelp.com/biz/taco-dumbo-new-york-3?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,latin-Latin American;tacos-Tacos;,(646) 360-4001,$$,-73.978049,40.760941,Rockefeller Center,Manhattan,New York,US,NY,10019,31 W 52nd St,,,taco-dumbo-new-york-3,7CfaiHE11MO2zAiu3w6bsw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Mala Project,362,4.0,+19172617520,"41 W 46th St, New York, NY 10036",https://s3-media4.fl.yelpcdn.com/bphoto/mJQPPQ-Nroo1B-iSCDppBw/o.jpg,https://www.yelp.com/biz/mala-project-new-york-4?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,hotpot-Hot Pot;szechuan-Szechuan;,(917) 261-7520,$$,-73.980586,40.756899,Rockefeller Center,Manhattan,New York,US,NY,10036,41 W 46th St,,,mala-project-new-york-4,s5JNxy0eAFgxS2Poi73ODw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Best Bagel & Coffee,3426,4.5,+12125644409,"225 W 35th St, New York, NY 10001",https://s3-media2.fl.yelpcdn.com/bphoto/9-8DVzhwfzFS5GUCq3O6NA/o.jpg,https://www.yelp.com/biz/best-bagel-and-coffee-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bagels-Bagels;coffee-Coffee & Tea;breakfast_brunch-Breakfast & Brunch;,(212) 564-4409,$,-73.9910861,40.7522683,Rockefeller Center,Manhattan,New York,US,NY,10001,225 W 35th St,,,best-bagel-and-coffee-new-york,j1S3NUrkB3BVT49n_e76NQ,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Havana Central,2370,4.0,+12123987440,"151 W 46th St, New York, NY 10036",https://s3-media2.fl.yelpcdn.com/bphoto/2prfKoDI3k9RiniHo3iVkg/o.jpg,https://www.yelp.com/biz/havana-central-new-york-6?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cuban-Cuban;latin-Latin American;,(212) 398-7440,$$,-73.98416,40.75831,Rockefeller Center,Manhattan,New York,US,NY,10036,151 W 46th St,,,havana-central-new-york-6,al9HKZ3kCJipAJW4uxzj4A,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Momosan Ramen & Sake - New York,1667,4.0,+16462015529,"342 Lexington Ave, New York, NY 10016",https://s3-media1.fl.yelpcdn.com/bphoto/3ZsVDUEXuJDzSgz7DxVQfQ/o.jpg,https://www.yelp.com/biz/momosan-ramen-and-sake-new-york-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,ramen-Ramen;tapasmallplates-Tapas/Small Plates;,(646) 201-5529,$$,-73.97746,40.74993,Rockefeller Center,Manhattan,New York,US,NY,10016,342 Lexington Ave,,,momosan-ramen-and-sake-new-york-new-york,oTkzgr7hzOAdlP99Auj3GQ,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Anytime,1494,4.5,+16466697733,"23 W 32nd St, Fl 3, New York, NY 10001",https://s3-media4.fl.yelpcdn.com/bphoto/mwfd6G6Zjb77Cv4WoECUXQ/o.jpg,https://www.yelp.com/biz/anytime-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,korean-Korean;newamerican-American (New);tapasmallplates-Tapas/Small Plates;,(646) 669-7733,$$,-73.9867793576711,40.74776270790539,Rockefeller Center,Manhattan,New York,US,NY,10001,23 W 32nd St,Fl 3,,anytime-new-york,VvsZAnEwU4c8Xkyrzx05Nw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Patzeria Perfect Pizza,1614,4.0,+12125757646,"231 W 46th St, New York, NY 10036",https://s3-media2.fl.yelpcdn.com/bphoto/w62on7rHWF6ZNTVy6M6RuQ/o.jpg,https://www.yelp.com/biz/patzeria-perfect-pizza-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;italian-Italian;breakfast_brunch-Breakfast & Brunch;,(212) 575-7646,$,-73.9868048,40.7594583,Rockefeller Center,Manhattan,New York,US,NY,10036,231 W 46th St,,,patzeria-perfect-pizza-new-york,DJSLGbSqCJ1W8ma3LFlMuw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Zen Ramen & Sushi,1855,4.5,+16468707509,"150 W 36th street, New York, NY 10018",https://s3-media2.fl.yelpcdn.com/bphoto/-W7fV5FcFuq-KGw_IT_fow/o.jpg,https://www.yelp.com/biz/zen-ramen-and-sushi-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,sushi-Sushi Bars;ramen-Ramen;salad-Salad;,(646) 870-7509,$$,-73.98897630211589,40.75177475474212,Rockefeller Center,Manhattan,New York,US,NY,10018,150 W 36th street,,,zen-ramen-and-sushi-new-york,mESab-FqL5QqSVsnX72asQ,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Royal Grill Halal Food,371,5.0,+13477240504,"44TH St And 6th Ave, New York, NY 10018",https://s3-media2.fl.yelpcdn.com/bphoto/l5sMBPBuBEny7bueeW9Z0Q/o.jpg,https://www.yelp.com/biz/royal-grill-halal-food-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,halal-Halal;foodtrucks-Food Trucks;sandwiches-Sandwiches;,(347) 724-0504,$,-73.98316,40.75614,Rockefeller Center,Manhattan,New York,US,NY,10018,44TH St And 6th Ave,,,royal-grill-halal-food-new-york-2,UtknyDJ_DPut-FKRqs0wpQ,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Joe's Pizza,1198,4.0,+16465594878,"1435 Broadway, New York, NY 10018",https://s3-media3.fl.yelpcdn.com/bphoto/-ORP9v5yOaKdqvmRXN_zkQ/o.jpg,https://www.yelp.com/biz/joes-pizza-new-york-148?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;,(646) 559-4878,$,-73.98696,40.7547,Rockefeller Center,Manhattan,New York,US,NY,10018,1435 Broadway,,,joes-pizza-new-york-148,KEEXuHCYhsQJ-zpJhu98bA,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Burger & Lobster - Bryant Park,1020,4.0,+19175659044,"132 W 43rd St, New York, NY 10036",https://s3-media2.fl.yelpcdn.com/bphoto/1WKKQ1y2e3GQ0TNOONxfBQ/o.jpg,https://www.yelp.com/biz/burger-and-lobster-bryant-park-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,seafood-Seafood;burgers-Burgers;,(917) 565-9044,$$,-73.98532,40.75596,Rockefeller Center,Manhattan,New York,US,NY,10036,132 W 43rd St,,,burger-and-lobster-bryant-park-new-york-2,YtXl15Nv7TZvV3yIqbZc8A,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Lillie's Victorian Establishment,1463,4.0,+12129574530,"249 W 49th St, New York, NY 10019",https://s3-media3.fl.yelpcdn.com/bphoto/lv1yDDDoSCoOYzRPXbrleg/o.jpg,https://www.yelp.com/biz/lillies-victorian-establishment-new-york-2?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bars-Bars;gastropubs-Gastropubs;burgers-Burgers;,(212) 957-4530,$$,-73.9860519,40.7614625,Rockefeller Center,Manhattan,New York,US,NY,10019,249 W 49th St,,,lillies-victorian-establishment-new-york-2,oLA02lMIfgvbYquvXzkARw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Parker & Quinn,1352,4.0,+12127290277,"64 W 39th St, New York, NY 10018",https://s3-media4.fl.yelpcdn.com/bphoto/6xuN0yyAi9PaxSAVVAgfrg/o.jpg,https://www.yelp.com/biz/parker-and-quinn-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,newamerican-American (New);bars-Bars;breakfast_brunch-Breakfast & Brunch;,(212) 729-0277,$$,-73.9850713153442,40.7525862175813,Rockefeller Center,Manhattan,New York,US,NY,10018,64 W 39th St,,,parker-and-quinn-new-york,IOHaEgK1zDvUvB3SfKuGCw,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Dim Sum Palace,1308,4.0,+16468611910,"334 W 46th St, New York, NY 10036",https://s3-media1.fl.yelpcdn.com/bphoto/CiBorfjWPAMbLogwW18TCg/o.jpg,https://www.yelp.com/biz/dim-sum-palace-new-york-8?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,dimsum-Dim Sum;cantonese-Cantonese;,(646) 861-1910,$$,-73.9893699,40.76015,Rockefeller Center,Manhattan,New York,US,NY,10036,334 W 46th St,,,dim-sum-palace-new-york-8,bVkjBJlAIwKAj9Aw1KVWjA,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Don Antonio,1445,4.0,+16467191043,"309 W 50th St, New York, NY 10019",https://s3-media1.fl.yelpcdn.com/bphoto/Kwv16TeExWDWWLLbCNq7Cw/o.jpg,https://www.yelp.com/biz/don-antonio-new-york-5?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,pizza-Pizza;italian-Italian;cocktailbars-Cocktail Bars;,(646) 719-1043,$$,-73.986708,40.762711,Rockefeller Center,Manhattan,New York,US,NY,10019,309 W 50th St,,,don-antonio-new-york-5,FKzpfWUpyupl4q74Jt8fTA,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Tomiz,1197,4.0,+12127790740,"18 E 41st St, New York, NY 10017",https://s3-media3.fl.yelpcdn.com/bphoto/_Rskf90ezf37G4zBTohZGw/o.jpg,https://www.yelp.com/biz/tomiz-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,bakeries-Bakeries;japanese-Japanese;bubbletea-Bubble Tea;,(212) 779-0740,$,-73.98043,40.7523,Rockefeller Center,Manhattan,New York,US,NY,10017,18 E 41st St,,,tomiz-new-york,bJgl6cDIBIMlgrntQbxt1g,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
Margon,749,4.0,+12123545013,"136 W 46th St, New York, NY 10036",https://s3-media1.fl.yelpcdn.com/bphoto/-84ANreJO5KmjdF43KMF7A/o.jpg,https://www.yelp.com/biz/margon-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,cuban-Cuban;sandwiches-Sandwiches;dominican-Dominican;,(212) 354-5013,$$,-73.98398,40.75787,Rockefeller Center,Manhattan,New York,US,NY,10036,136 W 46th St,,,margon-new-york,4CObV3XU8VQ6nXeVS4vO0A,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
TONCHIN NEW YORK,1328,4.5,+16466929912,"13 W 36th St, New York, NY 10018",https://s3-media1.fl.yelpcdn.com/bphoto/4OvK45jvFYpAoU8e2QfJfQ/o.jpg,https://www.yelp.com/biz/tonchin-new-york-new-york?adjust_creative=SVOY-FaCa46_d4jRxG76Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=SVOY-FaCa46_d4jRxG76Iw,ramen-Ramen;izakaya-Izakaya;,(646) 692-9912,$$,-73.9844951,40.7502727,Rockefeller Center,Manhattan,New York,US,NY,10018,13 W 36th St,,,tonchin-new-york-new-york,OFfZUS-nu6NDnsWe1B2bUQ,False,"06/09/2021, 00:45","restaurants,dancerestaurants"
